word_count,char_count,char_div4
160,946,236.5
174,1107,276.75
174,1069,267.25
182,1073,268.25
130,791,197.75
127,657,164.25
166,910,227.5
154,922,230.5
153,941,235.25
74,392,98.0
123,677,169.25
148,887,221.75
167,973,243.25
128,729,182.25
162,982,245.5
38,201,50.25
39,194,48.5
140,844,211.0
94,561,140.25
219,1187,296.75
94,563,140.75
175,1024,256.0
5,31,7.75
183,1077,269.25
128,812,203.0
95,599,149.75
178,915,228.75
262,1250,312.5
270,1267,316.75
250,1348,337.0
98,486,121.5
98,491,122.75
175,900,225.0
180,913,228.25
266,1659,414.75
313,1969,492.25
87,507,126.75
315,1962,490.5
324,1967,491.75
292,1513,378.25
242,1240,310.0
31,159,39.75
16,93,23.25
180,1083,270.75
31,170,42.5
188,1105,276.25
122,850,212.5
163,1096,274.0
78,430,107.5
102,671,167.75
249,1492,373.0
147,1343,335.75
138,1260,315.0
1,1,0.25
71,679,169.75
38,203,50.75
243,1602,400.5
32,161,40.25
20,122,30.5
169,1323,330.75
51,869,217.25
20,83,20.75
386,2091,522.75
332,1769,442.25
7,34,8.5
229,1554,388.5
95,593,148.25
90,555,138.75
12,63,15.75
168,1086,271.5
198,1350,337.5
251,1647,411.75
160,994,248.5
94,594,148.5
112,709,177.25
47,267,66.75
118,719,179.75
105,699,174.75
115,665,166.25
187,975,243.75
267,1840,460.0
190,1242,310.5
21,108,27.0
253,1660,415.0
6,22,5.5
54,338,84.5
9,59,14.75
6,31,7.75
92,573,143.25
29,145,36.25
80,443,110.75
75,438,109.5
39,260,65.0
29,159,39.75
145,946,236.5
36,205,51.25
222,1329,332.25
237,1453,363.25
168,951,237.75
277,1620,405.0
3,205,51.25
55,329,82.25
229,1388,347.0
65,394,98.5
94,492,123.0
156,864,216.0
317,2104,526.0
87,478,119.5
7,29,7.25
140,832,208.0
219,1212,303.0
32,159,39.75
65,402,100.5
32,159,39.75
59,420,105.0
32,159,39.75
45,339,84.75
200,1215,303.75
62,317,79.25
26,143,35.75
62,385,96.25
20,441,110.25
165,1019,254.75
244,1570,392.5
323,2044,511.0
307,1952,488.0
105,702,175.5
221,1283,320.75
218,1389,347.25
288,1752,438.0
151,838,209.5
10,45,11.25
150,1042,260.5
47,270,67.5
136,698,174.5
278,1913,478.25
301,1894,473.5
141,1012,253.0
203,1191,297.75
1,15,3.75
7,34,8.5
63,381,95.25
96,824,206.0
142,1080,270.0
147,1103,275.75
197,1105,276.25
110,652,163.0
100,641,160.25
35,198,49.5
219,1547,386.75
45,286,71.5
59,314,78.5
398,2351,587.75
97,547,136.75
109,649,162.25
230,1463,365.75
277,1366,341.5
259,1346,336.5
238,1272,318.0
312,1673,418.25
141,899,224.75
149,999,249.75
174,1131,282.75
156,1012,253.0
65,357,89.25
19,112,28.0
99,558,139.5
19,112,28.0
89,535,133.75
120,694,173.5
1,15,3.75
132,852,213.0
413,2462,615.5
86,565,141.25
102,529,132.25
32,188,47.0
8,36,9.0
105,451,112.75
157,900,225.0
1,6,1.5
1,30,7.5
20,103,25.75
72,399,99.75
46,706,176.5
5,22,5.5
169,1126,281.5
49,268,67.0
66,361,90.25
177,1017,254.25
212,1318,329.5
83,459,114.75
132,880,220.0
210,1442,360.5
171,1013,253.25
221,1113,278.25
48,316,79.0
87,541,135.25
83,450,112.5
318,2284,571.0
214,1507,376.75
131,795,198.75
404,2381,595.25
28,188,47.0
227,1398,349.5
44,253,63.25
473,3037,759.25
18,100,25.0
47,309,77.25
1,2,0.5
284,1767,441.75
21,194,48.5
25,198,49.5
21,198,49.5
115,668,167.0
165,971,242.75
100,576,144.0
96,533,133.25
121,676,169.0
102,583,145.75
118,671,167.75
38,229,57.25
83,484,121.0
257,1640,410.0
260,1583,395.75
1,7,1.75
1,6,1.5
1,6,1.5
1,6,1.5
73,453,113.25
1,1,0.25
342,2433,608.25
29,262,65.5
72,444,111.0
46,428,107.0
348,2045,511.25
227,1375,343.75
187,1013,253.25
231,1329,332.25
232,1323,330.75
198,1119,279.75
350,2392,598.0
4,22,5.5
266,1707,426.75
267,1617,404.25
192,1177,294.25
185,1126,281.5
73,419,104.75
111,636,159.0
160,907,226.75
192,1049,262.25
47,234,58.5
26,140,35.0
53,298,74.5
59,354,88.5
147,859,214.75
104,587,146.75
87,492,123.0
52,353,88.25
1,4,1.0
41,307,76.75
41,254,63.5
33,250,62.5
99,537,134.25
123,729,182.25
194,1189,297.25
59,322,80.5
2,12,3.0
7,41,10.25
265,1733,433.25
591,4020,1005.0
548,3686,921.5
130,833,208.25
95,668,167.0
124,766,191.5
105,663,165.75
255,1753,438.25
20,123,30.75
5,25,6.25
138,742,185.5
11,70,17.5
298,1765,441.25
239,1468,367.0
275,1597,399.25
28,146,36.5
147,813,203.25
6,35,8.75
31,106,26.5
25,155,38.75
167,1034,258.5
118,768,192.0
100,618,154.5
7,29,7.25
20,132,33.0
122,688,172.0
138,734,183.5
62,371,92.75
270,1839,459.75
180,1154,288.5
8,37,9.25
196,1246,311.5
1,1,0.25
60,350,87.5
68,318,79.5
44,273,68.25
203,1295,323.75
34,207,51.75
51,295,73.75
7,32,8.0
140,937,234.25
4,37,9.25
4,37,9.25
4,37,9.25
4,37,9.25
153,1075,268.75
181,1238,309.5
131,780,195.0
107,653,163.25
99,594,148.5
47,272,68.0
39,227,56.75
171,1110,277.5
314,1944,486.0
76,359,89.75
20,150,37.5
19,116,29.0
20,121,30.25
49,326,81.5
89,557,139.25
4,35,8.75
48,347,86.75
15,251,62.75
11,65,16.25
224,1485,371.25
177,1333,333.25
5,25,6.25
7,32,8.0
18,98,24.5
7,34,8.5
5,27,6.75
7,34,8.5
161,885,221.25
49,283,70.75
217,1383,345.75
155,1041,260.25
54,347,86.75
47,306,76.5
10,74,18.5
7,37,9.25
12,91,22.75
191,1049,262.25
71,409,102.25
71,409,102.25
10,56,14.0
10,57,14.25
87,507,126.75
79,509,127.25
10,55,13.75
7,32,8.0
372,2543,635.75
101,560,140.0
75,436,109.0
318,1958,489.5
219,1483,370.75
22,121,30.25
15,78,19.5
16,79,19.75
130,752,188.0
50,286,71.5
12,54,13.5
239,1515,378.75
31,181,45.25
174,1073,268.25
520,3524,881.0
14,59,14.75
6,29,7.25
7,31,7.75
7,31,7.75
186,1155,288.75
256,1497,374.25
253,1503,375.75
497,2377,594.25
206,1314,328.5
7,45,11.25
6,31,7.75
33,177,44.25
22,108,27.0
52,287,71.75
161,902,225.5
221,1647,411.75
7,34,8.5
69,367,91.75
145,863,215.75
283,1709,427.25
259,1655,413.75
48,270,67.5
40,233,58.25
51,286,71.5
15,81,20.25
58,317,79.25
111,666,166.5
55,315,78.75
123,764,191.0
203,1423,355.75
72,459,114.75
15,88,22.0
4,27,6.75
206,1068,267.0
137,832,208.0
72,394,98.5
212,1462,365.5
213,1409,352.25
5,25,6.25
94,409,102.25
3,19,4.75
43,324,81.0
36,209,52.25
87,589,147.25
172,1010,252.5
256,1756,439.0
22,131,32.75
7,37,9.25
23,133,33.25
36,186,46.5
38,204,51.0
399,2042,510.5
39,211,52.75
134,716,179.0
24,125,31.25
5,29,7.25
87,493,123.25
15,82,20.5
12,59,14.75
23,116,29.0
20,98,24.5
19,94,23.5
20,115,28.75
22,121,30.25
29,161,40.25
15,77,19.25
21,103,25.75
14,66,16.5
14,64,16.0
14,74,18.5
19,90,22.5
58,313,78.25
20,96,24.0
17,94,23.5
19,100,25.0
18,93,23.25
17,88,22.0
15,71,17.75
31,170,42.5
19,89,22.25
23,116,29.0
19,96,24.0
20,97,24.25
24,117,29.25
19,101,25.25
64,353,88.25
20,99,24.75
67,377,94.25
3,19,4.75
79,477,119.25
219,1365,341.25
241,1659,414.75
174,1178,294.5
7,34,8.5
169,1000,250.0
138,825,206.25
47,276,69.0
6,29,7.25
78,1147,286.75
12,89,22.25
43,268,67.0
206,1493,373.25
269,1352,338.0
199,1308,327.0
207,1229,307.25
20,96,24.0
126,775,193.75
233,1558,389.5
99,603,150.75
32,191,47.75
82,464,116.0
89,543,135.75
114,742,185.5
108,681,170.25
88,509,127.25
198,1137,284.25
154,851,212.75
291,1706,426.5
240,1462,365.5
143,833,208.25
179,1036,259.0
218,1287,321.75
105,577,144.25
153,900,225.0
40,217,54.25
99,528,132.0
15,75,18.75
67,341,85.25
114,643,160.75
131,801,200.25
106,592,148.0
186,1127,281.75
43,224,56.0
46,303,75.75
13,45,11.25
134,801,200.25
363,2096,524.0
86,537,134.25
185,1150,287.5
35,176,44.0
60,330,82.5
212,1362,340.5
155,989,247.25
121,836,209.0
203,1159,289.75
30,166,41.5
204,1190,297.5
19,38,9.5
7,34,8.5
19,104,26.0
24,157,39.25
1,6,1.5
4,18,4.5
15,102,25.5
25,153,38.25
37,219,54.75
372,2671,667.75
126,766,191.5
143,820,205.0
303,1928,482.0
7,60,15.0
232,1645,411.25
15,80,20.0
14,78,19.5
29,152,38.0
33,184,46.0
235,1421,355.25
106,680,170.0
106,680,170.0
1,1,0.25
414,2327,581.75
34,203,50.75
236,1683,420.75
290,1976,494.0
225,1663,415.75
325,1702,425.5
39,184,46.0
119,684,171.0
154,816,204.0
200,1036,259.0
1,1,0.25
57,307,76.75
128,727,181.75
1,1,0.25
24,132,33.0
59,284,71.0
331,2197,549.25
184,1096,274.0
7,32,8.0
278,1570,392.5
26,137,34.25
110,665,166.25
31,169,42.25
502,3332,833.0
237,1516,379.0
252,1521,380.25
268,1572,393.0
256,1480,370.0
10,53,13.25
154,889,222.25
356,1989,497.25
109,703,175.75
33,186,46.5
22,121,30.25
126,773,193.25
106,624,156.0
323,2333,583.25
270,1928,482.0
248,1531,382.75
87,525,131.25
178,1096,274.0
184,1199,299.75
39,243,60.75
67,425,106.25
85,538,134.5
240,1311,327.75
51,273,68.25
46,243,60.75
63,341,85.25
58,324,81.0
13,82,20.5
298,1696,424.0
269,1445,361.25
17,101,25.25
12,68,17.0
190,955,238.75
76,457,114.25
247,1718,429.5
261,1551,387.75
45,229,57.25
34,172,43.0
185,947,236.75
141,751,187.75
141,758,189.5
230,1241,310.25
140,756,189.0
214,1120,280.0
126,652,163.0
222,1164,291.0
180,922,230.5
238,1339,334.75
36,214,53.5
36,214,53.5
6,50,12.5
171,1036,259.0
62,417,104.25
105,765,191.25
21,143,35.75
64,452,113.0
202,1331,332.75
258,1789,447.25
40,274,68.5
144,786,196.5
81,424,106.0
107,653,163.25
73,445,111.25
2,8,2.0
1,3,0.75
1,3,0.75
2,8,2.0
1,3,0.75
1,3,0.75
2,8,2.0
1,3,0.75
1,3,0.75
1,3,0.75
1,3,0.75
2,8,2.0
6,48,12.0
8,40,10.0
1,1,0.25
19,114,28.5
91,629,157.25
187,1306,326.5
102,985,246.25
150,665,166.25
140,1130,282.5
113,985,246.25
172,1435,358.75
98,579,144.75
181,1483,370.75
84,547,136.75
206,1251,312.75
116,741,185.25
111,699,174.75
62,363,90.75
60,358,89.5
56,302,75.5
98,600,150.0
113,709,177.25
113,687,171.75
54,354,88.5
83,513,128.25
98,607,151.75
1,1,0.25
266,1583,395.75
265,1908,477.0
35,191,47.75
37,236,59.0
493,3551,887.75
1,9,2.25
1,9,2.25
301,1908,477.0
235,1372,343.0
78,512,128.0
38,1252,313.0
94,643,160.75
119,798,199.5
103,1319,329.75
103,1319,329.75
98,580,145.0
315,1787,446.75
17,110,27.5
155,926,231.5
134,711,177.75
25,172,43.0
11,57,14.25
118,719,179.75
118,719,179.75
222,1497,374.25
208,1417,354.25
168,1143,285.75
173,1329,332.25
1,3,0.75
10,54,13.5
11,48,12.0
44,252,63.0
120,776,194.0
60,329,82.25
153,945,236.25
363,1972,493.0
354,2012,503.0
99,603,150.75
142,759,189.75
422,2801,700.25
279,1801,450.25
241,1589,397.25
121,798,199.5
208,1373,343.25
162,1034,258.5
25,129,32.25
294,1717,429.25
387,2697,674.25
385,2639,659.75
337,2558,639.5
1,1,0.25
104,659,164.75
162,1058,264.5
208,1280,320.0
205,1277,319.25
5,31,7.75
1,1,0.25
159,986,246.5
228,1330,332.5
136,757,189.25
174,1151,287.75
121,736,184.0
223,1164,291.0
115,735,183.75
307,1673,418.25
225,1454,363.5
145,1003,250.75
176,1223,305.75
19,96,24.0
158,1140,285.0
351,2248,562.0
5,14,3.5
299,1988,497.0
197,1296,324.0
17,110,27.5
47,274,68.5
13,100,25.0
79,464,116.0
129,894,223.5
26,163,40.75
42,227,56.75
114,742,185.5
112,693,173.25
59,329,82.25
73,492,123.0
73,492,123.0
50,315,78.75
5,25,6.25
7,32,8.0
25,153,38.25
29,180,45.0
300,1758,439.5
163,1081,270.25
115,713,178.25
19,117,29.25
15,99,24.75
45,240,60.0
1,1,0.25
48,279,69.75
62,365,91.25
289,1828,457.0
259,1694,423.5
330,2258,564.5
196,1355,338.75
356,2146,536.5
142,832,208.0
110,632,158.0
39,197,49.25
36,216,54.0
50,313,78.25
192,1142,285.5
235,1551,387.75
85,523,130.75
1,20,5.0
86,510,127.5
26,128,32.0
57,301,75.25
46,244,61.0
272,1824,456.0
108,832,208.0
41,236,59.0
80,720,180.0
79,504,126.0
19,118,29.5
106,679,169.75
232,1640,410.0
32,156,39.0
11,59,14.75
28,157,39.25
23,121,30.25
31,150,37.5
6,28,7.0
193,1159,289.75
1,14,3.5
300,1539,384.75
311,1812,453.0
17,81,20.25
253,1551,387.75
50,196,49.0
41,225,56.25
79,472,118.0
7,49,12.25
122,756,189.0
109,677,169.25
88,564,141.0
86,474,118.5
78,431,107.75
1,1,0.25
190,1057,264.25
62,337,84.25
238,1493,373.25
256,1742,435.5
258,1566,391.5
20,96,24.0
20,96,24.0
97,529,132.25
9,59,14.75
155,962,240.5
19,97,24.25
126,769,192.25
143,871,217.75
143,871,217.75
18,106,26.5
18,106,26.5
73,466,116.5
139,933,233.25
369,2174,543.5
308,1850,462.5
303,1916,479.0
104,648,162.0
46,264,66.0
15,89,22.25
333,1970,492.5
5,25,6.25
170,1122,280.5
201,1230,307.5
239,1424,356.0
187,1243,310.75
45,297,74.25
295,1582,395.5
1,16,4.0
13,74,18.5
217,1263,315.75
502,1040,260.0
502,1040,260.0
23,129,32.25
3,13,3.25
249,1632,408.0
1,4,1.0
1,8,2.0
1,307,76.75
83,498,124.5
44,191,47.75
85,601,150.25
91,650,162.5
81,528,132.0
89,547,136.75
85,581,145.25
116,776,194.0
99,676,169.0
114,825,206.25
95,711,177.75
101,718,179.5
96,661,165.25
8,58,14.5
263,1943,485.75
51,293,73.25
20,103,25.75
321,2122,530.5
328,2542,635.5
340,2001,500.25
196,1200,300.0
295,1863,465.75
36,220,55.0
133,789,197.25
434,2671,667.75
10,55,13.75
271,1582,395.5
78,393,98.25
48,226,56.5
232,1456,364.0
34,189,47.25
89,404,101.0
1,15,3.75
120,484,121.0
136,636,159.0
191,1216,304.0
406,2906,726.5
11,56,14.0
20,119,29.75
1,5,1.25
132,777,194.25
221,1301,325.25
163,918,229.5
49,296,74.0
125,776,194.0
223,1184,296.0
228,1215,303.75
467,2714,678.5
103,654,163.5
132,806,201.5
39,243,60.75
249,1450,362.5
410,2470,617.5
192,1343,335.75
345,2386,596.5
172,1057,264.25
195,1275,318.75
18,108,27.0
26,141,35.25
169,961,240.25
278,1646,411.5
38,210,52.5
209,1232,308.0
82,478,119.5
72,446,111.5
146,854,213.5
14,77,19.25
19,131,32.75
390,2526,631.5
75,439,109.75
39,238,59.5
212,1735,433.75
211,1441,360.25
14,92,23.0
7,32,8.0
163,847,211.75
160,953,238.25
203,1164,291.0
80,438,109.5
188,1096,274.0
15,79,19.75
30,166,41.5
382,2233,558.25
81,524,131.0
14,78,19.5
115,1660,415.0
287,1773,443.25
232,1092,273.0
51,268,67.0
46,307,76.75
50,340,85.0
60,323,80.75
33,246,61.5
80,500,125.0
396,2132,533.0
221,1581,395.25
18,103,25.75
107,1031,257.75
7,34,8.5
10,43,10.75
171,1384,346.0
101,554,138.5
16,87,21.75
4,27,6.75
105,646,161.5
51,335,83.75
1,1,0.25
251,1579,394.75
397,2747,686.75
151,1013,253.25
325,1704,426.0
335,2205,551.25
62,316,79.0
1,1,0.25
301,1945,486.25
183,1032,258.0
40,200,50.0
12,73,18.25
7,34,8.5
38,212,53.0
198,1343,335.75
91,516,129.0
32,189,47.25
297,1824,456.0
11,77,19.25
15,89,22.25
70,393,98.25
162,999,249.75
396,2116,529.0
1,1,0.25
8,35,8.75
15,75,18.75
52,323,80.75
77,469,117.25
16,84,21.0
341,1780,445.0
174,922,230.5
198,1202,300.5
102,592,148.0
96,595,148.75
97,518,129.5
27,191,47.75
291,2010,502.5
31,194,48.5
18,92,23.0
30,143,35.75
22,140,35.0
31,180,45.0
32,186,46.5
34,187,46.75
1,1,0.25
184,1049,262.25
169,994,248.5
154,900,225.0
13,79,19.75
83,502,125.5
39,205,51.25
29,156,39.0
271,1604,401.0
12,77,19.25
19,109,27.25
22,121,30.25
117,802,200.5
214,1180,295.0
335,1893,473.25
363,2031,507.75
70,432,108.0
80,532,133.0
71,477,119.25
79,539,134.75
23,209,52.25
30,214,53.5
12,135,33.75
166,908,227.0
194,1108,277.0
165,853,213.25
253,1404,351.0
146,772,193.0
141,812,203.0
149,812,203.0
119,1260,315.0
176,794,198.5
348,2196,549.0
252,1692,423.0
35,182,45.5
10,57,14.25
6,48,12.0
11,61,15.25
40,212,53.0
15,69,17.25
47,252,63.0
41,239,59.75
2,5,1.25
1,8,2.0
6,36,9.0
55,303,75.75
5,42,10.5
5,42,10.5
6,46,11.5
22,121,30.25
19,116,29.0
78,497,124.25
18,98,24.5
7,32,8.0
42,239,59.75
109,699,174.75
212,1470,367.5
60,368,92.0
18,114,28.5
193,1169,292.25
86,486,121.5
37,211,52.75
223,1649,412.25
269,1686,421.5
298,1928,482.0
34,157,39.25
131,846,211.5
269,1805,451.25
220,1475,368.75
45,214,53.5
40,240,60.0
147,831,207.75
27,120,30.0
23,108,27.0
115,620,155.0
87,701,175.25
5,31,7.75
62,369,92.25
144,991,247.75
139,929,232.25
172,1146,286.5
197,1323,330.75
141,977,244.25
1,1,0.25
223,1241,310.25
141,1133,283.25
184,1072,268.0
220,1243,310.75
233,1278,319.5
244,1418,354.5
162,929,232.25
74,461,115.25
223,1297,324.25
7,34,8.5
82,495,123.75
47,251,62.75
143,982,245.5
92,504,126.0
419,2527,631.75
1,19,4.75
241,1490,372.5
209,1312,328.0
80,461,115.25
110,646,161.5
40,217,54.25
434,2417,604.25
65,363,90.75
114,639,159.75
97,533,133.25
97,533,133.25
107,594,148.5
199,1479,369.75
30,123,30.75
66,319,79.75
160,954,238.5
151,832,208.0
116,934,233.5
54,302,75.5
570,3146,786.5
210,1189,297.25
114,701,175.25
181,1147,286.75
17,95,23.75
29,167,41.75
57,377,94.25
287,1762,440.5
69,348,87.0
301,1840,460.0
7,59,14.75
255,1723,430.75
321,2154,538.5
311,2041,510.25
222,1275,318.75
9,45,11.25
6,32,8.0
245,1835,458.75
6,33,8.25
11,81,20.25
16,93,23.25
10,62,15.5
21,175,43.75
79,621,155.25
42,270,67.5
9,73,18.25
148,864,216.0
50,300,75.0
226,1305,326.25
120,727,181.75
90,531,132.75
39,207,51.75
128,949,237.25
135,1075,268.75
109,522,130.5
25,162,40.5
28,185,46.25
57,321,80.25
116,680,170.0
73,401,100.25
99,523,130.75
210,1137,284.25
99,543,135.75
6,31,7.75
95,540,135.0
196,1181,295.25
109,655,163.75
114,681,170.25
146,842,210.5
159,938,234.5
11,49,12.25
10,63,15.75
99,510,127.5
66,392,98.0
231,1653,413.25
113,689,172.25
112,707,176.75
323,1918,479.5
8,37,9.25
22,140,35.0
557,3607,901.75
81,357,89.25
29,116,29.0
22,110,27.5
11,63,15.75
19,103,25.75
11,48,12.0
150,983,245.75
47,267,66.75
69,407,101.75
154,910,227.5
289,1955,488.75
78,490,122.5
52,314,78.5
32,166,41.5
106,632,158.0
121,724,181.0
12,77,19.25
22,121,30.25
25,124,31.0
24,122,30.5
28,157,39.25
40,201,50.25
109,585,146.25
35,186,46.5
157,931,232.75
69,374,93.5
86,492,123.0
85,495,123.75
120,702,175.5
131,772,193.0
85,509,127.25
108,615,153.75
172,1091,272.75
204,1253,313.25
125,751,187.75
141,839,209.75
205,1222,305.5
149,885,221.25
37,219,54.75
74,418,104.5
86,453,113.25
101,570,142.5
10,46,11.5
4,14,3.5
14,90,22.5
12,52,13.0
4,18,4.5
4,20,5.0
291,1679,419.75
131,905,226.25
182,1141,285.25
170,980,245.0
186,1262,315.5
76,420,105.0
218,1293,323.25
31,198,49.5
40,548,137.0
27,150,37.5
9,62,15.5
30,231,57.75
30,210,52.5
27,180,45.0
245,1407,351.75
206,1276,319.0
296,1702,425.5
11,53,13.25
205,1194,298.5
215,1319,329.75
243,1456,364.0
381,2177,544.25
35,299,74.75
72,426,106.5
143,855,213.75
181,1074,268.5
201,1205,301.25
10,52,13.0
9,48,12.0
15,90,22.5
55,301,75.25
110,598,149.5
81,489,122.25
8,45,11.25
8,45,11.25
19,109,27.25
8,45,11.25
61,310,77.5
127,723,180.75
89,564,141.0
8,42,10.5
47,288,72.0
37,208,52.0
43,246,61.5
66,432,108.0
8,49,12.25
31,161,40.25
75,393,98.25
280,1401,350.25
105,641,160.25
9,70,17.5
220,1558,389.5
13,59,14.75
282,1917,479.25
206,1453,363.25
89,629,157.25
112,802,200.5
65,336,84.0
76,357,89.25
207,1477,369.25
1,1,0.25
216,1099,274.75
210,1046,261.5
152,909,227.25
2,11,2.75
7,34,8.5
383,2350,587.5
115,1262,315.5
193,1334,333.5
87,492,123.0
7,32,8.0
207,1268,317.0
246,1460,365.0
10,65,16.25
10,49,12.25
50,285,71.25
39,205,51.25
39,301,75.25
247,1720,430.0
9,49,12.25
11,57,14.25
17,85,21.25
7,48,12.0
11,57,14.25
17,101,25.25
256,1767,441.75
50,311,77.75
169,1002,250.5
204,1220,305.0
253,1265,316.25
88,524,131.0
40,230,57.5
7,34,8.5
275,1578,394.5
23,129,32.25
111,598,149.5
86,547,136.75
57,328,82.0
10,47,11.75
400,2607,651.75
156,866,216.5
245,1299,324.75
339,1801,450.25
321,1737,434.25
224,1247,311.75
102,606,151.5
1,35,8.75
188,1040,260.0
5,31,7.75
1,8,2.0
5,19,4.75
24,118,29.5
378,2159,539.75
20,123,30.75
30,195,48.75
16,100,25.0
207,1289,322.25
193,1282,320.5
206,1333,333.25
200,1232,308.0
166,1018,254.5
8,56,14.0
359,1985,496.25
215,1509,377.25
272,1727,431.75
20,148,37.0
115,699,174.75
126,743,185.75
59,456,114.0
119,806,201.5
138,969,242.25
96,629,157.25
116,792,198.0
78,540,135.0
5,41,10.25
185,907,226.75
8,36,9.0
14,116,29.0
62,332,83.0
120,896,224.0
101,584,146.0
91,593,148.25
138,827,206.75
110,675,168.75
10,82,20.5
177,1648,412.0
14,66,16.5
24,138,34.5
104,541,135.25
107,553,138.25
177,1278,319.5
5,25,6.25
1,1,0.25
17,118,29.5
79,475,118.75
1,3,0.75
218,1330,332.5
294,1803,450.75
14,126,31.5
157,770,192.5
176,895,223.75
164,802,200.5
65,339,84.75
6,33,8.25
83,450,112.5
26,139,34.75
139,829,207.25
125,756,189.0
10,61,15.25
283,1344,336.0
33,193,48.25
18,135,33.75
16,116,29.0
161,956,239.0
220,1715,428.75
109,735,183.75
71,487,121.75
266,1695,423.75
133,765,191.25
267,1513,378.25
97,660,165.0
168,995,248.75
11,61,15.25
1,7,1.75
73,415,103.75
28,145,36.25
38,213,53.25
51,321,80.25
42,263,65.75
42,205,51.25
15,72,18.0
8,39,9.75
90,493,123.25
